	text	label
8298	but , things go frightfully wrong and the game turns into a struggle to make it out of the house alive . 	0
6188	after spending a year in a mental instituton , molly peters finally returns home to her mother . 	0
2830	this movie . . . doesn't deserve the energy it takes to describe how bad it is . 	1
8578	well , there is a boy named kyle who gets a warning from his friend caitlin to not peek . 	0
2539	this overproduced and generally disappointing effort isn't likely to rouse the rush hour crowd . 	1
4044	a penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination . 	1
9554	using only a phone , a polaroid camera and his wits , he reclaims control over his life , transforming himself from pawn to puppet master in a wicked tale of revenge . 	0
7819	amanda is faced with making right decisions amidst trying circumstances . 	0
6655	the ensuing battle was one of the most savage in u . s . history . 	0
5417	the truly independent film , the after school special , was a simple story that said so much and touched people in so many ways . 	0
6434	but now there is a new threat , matt addison has fully mutated into a seemingly unstoppable creature , code named nemesis , who will stop at nothing until everything around it is dead , but it also has another agenda . 	0
2395	"maybe it's the star power of the cast or the redundant messages , but something aboul "" full frontal "" seems , well , contrived . "	1
7031	their world comes crashing down after one of the girls is murdered by a blackmail victim . 	0
5600	the ragtag crew battle their way to galveston , with the mob and authorities in close pursuit , and an uncertain destiny awaiting them . 	0
1062	the storytelling may be ordinary , but the cast is one of those all-star reunions that fans of gosford park have come to assume is just another day of brit cinema . 	1
8397	it is story of an innocent boy ( krishna ) . 	0
9758	gradually , will and marcus become friends , and as will teaches marcus how to be a cool kid , marcus helps will to finally grow up . 	0
7863	when sara ( elizabeth hurley ) is served divorce papers while she is in new york , she is stunned . 	0
2639	watching this film , one is left with the inescapable conclusion that hitchens' obsession with kissinger is , at bottom , a sophisticated flower child's desire to purge the world of the tooth and claw of human power . 	1
9247	in this action comedy feature film , 'superbob' utilizes his highflying karate mastery and investigative techniques to tackle the ruthless big yard . 	0
8669	this is the story of samantha martin aka the hottest scariest sexiest writer in the sf/fantasy biz . 	0
8733	the result is a farcical and sad truth that should make the hollywood step-upons , stolen-froms and never-beens delighted and perhaps even a little vindicated . 	0
3778	unfortunately , heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit . 	1
4484	an entertaining quasi-critique of modern manners whose comedy arises out of its gravity -- and a winning performance by ricardo darin . 	1
556	it will probably prove interesting to ram dass fans , but to others it may feel like a parody of the mellow , peace-and-love side of the '60s counterculture . 	1
5664	through an unforeseeable chain of events , jack comes face to face with the boundaries of his carefully constructed existence . 	0
901	on the right track to something that's creepy and effective . . . it's just going to take more than a man in a bullwinkle costume to get there . 	1
1453	i'm sure if you're a hartley fan , you might enjoy yourself . . . me , i didn't care for it . 	1
7347	charlie decides it's time to take action to recover his lost love : he secretly befriends her new boyfriend and attempts to sabotage their relationship by introducing temptation , mistrust - and jennifer . . . 	0
7456	as a woman who can let go of her need to be in control . 	0
238	the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately . 	1
4579	a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . 	1
2805	the movie is obviously a labour of love so howard appears to have had free rein to be as pretentious as he wanted . 	1
2673	so unassuming and pure of heart , you can't help but warmly extend your arms and yell 'safe ! '	1
878	the problem with this film is that it lacks focus . i sympathize with the plight of these families , but the movie doesn't do a very good job conveying the issue at hand . 	1
3334	there is a difference between movies with the courage to go over the top and movies that don't care about being stupid	1
1400	though it's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . 	1
5692	james clayton ( colin farrell ) is one of the top prospects in the new crop of cia recruits . 	0
6666	as reality bleeds into hallucination , rothko decides to take the man for a walk . . . 	0
5893	with her as a mentor he gains confidence and strength of character . 	0
5266	while treating a homicide detective for smoking , hypnotherapist michael strother has a telepathic vision of a young girl floating beneath the surface of a stream . 	0
1229	"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . . . . designed to provide a mix of smiles and tears , "" crossroads "" instead provokes a handful of unintentional howlers and numerous yawns . "	1
3238	it comes off as so silly that you wouldn't be surprised if ba , murdock and rest of the a-team were seen giving chase in a black and red van . 	1
5605	based on frances mayes' memoir of the same name . 	0
923	ben affleck as jack ryan , tom clancy's intrepid hero ? ridiculous . what's next ? d . j . qualls as indiana jones ? or tom green as han solo ? 	1
9501	but even more important than that , it is an emotional story of a character who learns to value relationships , life balance and spiritual purpose , over self-involvement and financial gain . 	0
4213	the basic premise is intriguing but quickly becomes distasteful and downright creepy . 	1
2896	it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker's motherland . 	1
9553	getting nowhere , jen's mysterious grandma intercedes and casts a spell . 	0
2760	the result is just enough pixie dust to get this franchise filler off the ground , provided viewers have enough faith and trust in one of the studio's most fondly remembered titles . 	1
3051	in gleefully , thumpingly hyperbolic terms , it covers just about every cliche in the compendium about crass , jaded movie types and the phony baloney movie biz . 	1
4007	like the best war movies -- and like martial literature going back to the iliad -- it balances the dreadful , unassuageable cruelty of warfare and the valor and decency of those who fight . 	1
4875	the chateau has one very funny joke and a few other decent ones , but all it amounts to is a mildly funny , sometimes tedious , ultimately insignificant film . 	1
7747	docu-drama based on the life of ted bundy , a serial killer who killed at least 19 young women during the 1970's ( though some sources say as many as 30 to 35 were murdered ) . 	0
6670	yet , beneath an upbeat appearance , she is struggling desperately with the emotional and physical scars left by the attack . 	0
187	the overall result is an intelligent , realistic portrayal of testing boundaries . 	1
8943	the porn business prospered greatly due to many of the movies he appeared in . 	0
2041	part travelogue , part road picture , part meditation on class , mortality and intimacy , this extraordinary little movie might be the perfect harbinger of summer , as astute as it is steamy . 	1
6053	tension mounts , and as the cops arrive , morgan is growing impatient . 	0
1343	proof that a newcomer indie filmmaker can infuse some new life into the downtrodden loser character study . 	1
9279	three teenagers hit a homeless girl with their car , scared , they drive away , leaving the girl to die on the streets . 	0
3951	despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity . 	1
9094	it slowly becomes obvious that alex , the disgruntled maid-of-honor , carries a secret that effects not just the course of her life , but that of almost everyone at the shower . 	0
1071	while some will object to the idea of a vietnam picture with such a rah-rah , patriotic tone , soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation . 	1
2241	davis . . . is so enamored of her own creation that she can't see how insufferable the character is . 	1
1813	flawed but riveting , it won't be everyone's cocktail of choice , but if you can suspend disbelief long enough , you'll get a whopping good wallop without the hangover . 	1
914	huppert's superbly controlled display of murderous vulnerability ensures that malice has a very human face . 	1
7101	what jones needs , however , is not to be cured - but to be accepted for what and who he is . 	0
3592	rice is too pedestrian a filmmaker to bring any edge or personality to the rising place that would set it apart from other deep south stories . 	1
1869	guaranteed to move anyone who ever shook , rattled , or rolled . 	1
4704	many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and i don't think that a . c . will help this movie one bit . 	1
141	the only thing i laughed at were the people who paid to see it . 	1
3621	you can fire a torpedo through some of clancy's holes , and the scripters don't deserve any oscars . but the nerve-raked acting , the crackle of lines , the impressive stagings of hardware , make for some robust and scary entertainment . 	1
2507	the combination of lightness and strictness in this instance gives italian for beginners an amiable aimlessness that keeps it from seeming predictably formulaic . 	1
103	confusion is one of my least favourite emotions , especially when i have to put up with 146 minutes of it . 	1
2435	although sensitive to a fault , it's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken . 	1
2306	a movie that will wear you out and make you misty even when you don't want to be . 	1
9568	in some cases love means actual love , in other cases it means sex , and in one case it means losing one's virginity . 	0
4025	 . . . this isn't even a movie we can enjoy as mild escapism ; it is one in which fear and frustration are provoked to intolerable levels . 	1
3162	a film that takes you inside the rhythms of its subject : you experience it as you watch . 	1
6320	naxalites are becoming more and more popular among tribles because of their capacity to give instant justice and more and more youths are joining them . 	0
3836	 . . . the movie is just a plain old monster . 	1
3113	proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism . . . and still be a letdown if its twists and turns hold no more surprise than yesterday's weather report . 	1
986	to my taste , the film's comic characters come perilously close to being amoses and andys for a new generation . 	1
3795	exudes the fizz of a busby berkeley musical and the visceral excitement of a sports extravaganza . 	1
2753	is office work really as alienating as 'bartleby' so effectively makes it ? 	1
6407	when mcconaughey's girlfriend ( played by kate beckinsale ) becomes pregnant , the pair are fearful that the baby will inherit the oldman gene . 	0
5329	plot strands involve a trio of lost transvestites , two girls who never leave the toilets , a pair of innocent under-age drinkers and a guy who is determined to pierce his genitalia , but the central story follows ali as she sets out to humilate her former lover , mike , who slept with another woman . 	0
6664	during the course of the night each of the friends comes to terms with their lives and relationships and how they are not whom they thought each other was . 	0
3966	the film is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold . 	1
2384	schefberg has the courage to make the story messily un-formulaic . 	1
7679	jack sparrow , a gentleman rogue of a pirate , teams up with the daugther of a governor to stop the evil plan of a ship of dangerous pirates , led by the evil captain blackheart , who are trying to reverse an ancient curse that leaves them stuck between life and dead , with the light of the moon revealing their skeletons , like some kind of undead monsters . 	0
4104	worthless , from its pseudo-rock-video opening to the idiocy of its last frames . 	1
2219	a breezy , diverting , conventional , well-acted tale of two men locked in an ongoing game of cat-and-cat . 	1
3220	life on the rez is no picnic : this picture shows you why . 	1
5726	to the horror of her friends and pumpkin's overprotective mother , carolyn falls in love , becoming an outcast in the process . 	0
3792	its message has merit and , in the hands of a brutally honest individual like prophet jack , might have made a point or two regarding life . 	1
8988	"an edgy indie-psychological drama about an alluring but mixed-up l . a . girl who flip-flops between facing life's uncertainty under her own direction or "" the good life "" provided by a wealthy , disturbing middle-aged benefactor . "	0
2080	fans of plympton's shorts may marginally enjoy the film , but it is doubtful this listless feature will win him any new viewers . 	1
3208	harvard man is a semi-throwback , a reminiscence without nostalgia or sentimentality . 	1
4845	what lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america . . . sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight	1
4916	if you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera , this oscar-nominated documentary takes you there . 	1
4056	the faithful will enjoy this sometimes wry adaptation of v . s . naipaul's novel , but newcomers may find themselves stifling a yawn or two during the first hour . 	1
9079	blake now starts to sink into the scary , twisted world of the master where sharing , sacrifice and loyalty take on bizarre and dangerous new meanings . 	0
88	"ultimately , in the history of the academy , people may be wondering what all that jazz was about "" chicago "" in 2002 . zellweger's whiny pouty-lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a"	1
5883	former criminal investigator , major korenev , nicknamed fox is released from prison . 	0
8006	the will factor vertically splits the gang in two . 	0
7919	but with their lives and careers on the brink of devastation , bret's teammates and family realize that they have to take baseball - and life - back from bret packard , once and for all . 	0
6230	he holds her prisoner while awaiting the surgery , but she escapes and hides out until she raises enough money to flee to the u . s . when she arrives in new york , she is placed in a detention center . 	0
2001	'in this poor remake of such a well loved classic , parker exposes the limitations of his skill and the basic flaws in his vision . '	1
356	the movie starts with a legend and ends with a story that is so far-fetched it would be impossible to believe if it weren't true . this is the stuff that disney movies are made of . 	1
945	the problem with all of this : it's not really funny . 	1
2730	perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . 	1
6866	then a young colorado woman ( beth ulrich ) moves across the hall and things look up , until he learns that she has a total backwoods quality that he doesn't know how to handle . 	0
4090	this may be the first cartoon ever to look as if it were being shown on the projection television screen of a sports bar . 	1
692	it's unfortunate that wallace , who wrote gibson's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue . 	1
9520	calvin now has unbelievable basketball powers and has the chance to play for the nba . 	0
9114	but when evil marauders steal their mothers&#180 ; s body in an attempt to trick their way into the island , the brothers join forces to deliver their dead mother to be buried with their father . 	0
464	stitch is a bad mannered , ugly and destructive little * * * * . no cute factor here� . not that i mind ugly ; the problem is he has no character , loveable or otherwise . 	1
6888	one night , tobias knifes his father in the back , and escape to switzerland . 	0
2063	"if you're a crocodile hunter fan , you'll enjoy at least the "" real "" portions of the film . if you're looking for a story , don't bother . "	1
2682	one of the pleasures in walter's documentary . . . is the parade of veteran painters , confounded dealers , and miscellaneous bohos who expound upon the subject's mysterious personality without ever explaining him . 	1
2417	[green is] the comedy equivalent of saddam hussein , and i'm just about ready to go to the u . n . and ask permission for a preemptive strike . 	1
8813	the backyard follows several backyard wrestlers in different countries as they pursue their dream to become professional wrestlers . 	0
1412	boy , has this franchise ever run out of gas . 	1
5012	set on an island off the coast of florida , a techno rave party attracts a diverse group of college coeds and a coast guard officer . 	0
9991	after another drunken night they are soon parted from all their accumulated cash . 	0
4919	very annie-mary is familiar but winningly funny and good-hearted . 	1
5430	on their way to riker's and troi's honeymoon , the enterprise is sent near the neutral zone to romulan space , and picks up a prototypic twin of android data . 	0
3089	stealing harvard is evidence that the farrelly bros . -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green's half-hearted movie career . 	1
179	it's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic . unfortunately , that's precisely what arthur dong's family fundamentals does . 	1
8659	calvin ( cube ) , who inherited the struggling business from his deceased father , views the shop as nothing but a burden and waste of his time . 	0
7473	a young man named owen , who can't get over his would-be fiancee and now ex-girlfriend , chloe , who moved to los angeles to become a tv star , finally falls in love with nadine , the girl who would've been their maid of honor . 	0
7056	sent away by her proud parents after she disgraced them by getting pregnant at 15 , desiree , like marly , pursued a career in show business . 	0
4754	the movie's quiet affirmation of neighborhood values gives it an honest , lived-in glow . 	1
4659	movie fans , get ready to take off . . . the other direction . 	1
3139	broomfield seems to uncover a massive scoop here , revealing the multitude of people involved and the possible motivations behind the killings of his titular subjects . 	1
2806	even if the naipaul original remains the real masterpiece , the movie possesses its own languorous charm . 	1
6511	anna obtains a retraining order against her stalker but she still worries about him , huddled outside her home on a cold , windy night . 	0
791	the latest vapid actor's exercise to appropriate the structure of arthur schnitzler's reigen . 	1
5921	gary oldman plays as a dwarf brother to a normal-sized matthew mcconaughey . 	0
9781	beary , a young bear raised by a human family in a world where humans and talking bears coexist , attempts to trace his roots . 	0
9005	the hand that eluded him his entire life , the one that held the cigarettes , and the hand he will never hold again . 	0
49	the acting in pauline and paulette is good all round , but what really sets the film apart is debrauwer's refusal to push the easy emotional buttons . 	1
3125	lovingly photographed in the manner of a golden book sprung to life , stuart little 2 manages sweetness largely without stickiness . 	1
8439	" "" the ballad of bering strait "" is a two and a half year epic that follows bering strait's amazing cultural fusion-coming of age journey in america . "	0
6156	a washed-up 80's pop star ( ferguson ) suddenly has a new direction in life when he discovers that he has a teenage daughter , olivia , ( church ) , in cardiff , wales . 	0
5376	she wants justice and will do anything to get it . 	0
9200	the gripping story of the dutch bettien martens , based on true facts . 	0
5968	the documentary follows otte from holland to ghana , where he's set to celebrate his fifth anniversary as the leader of mepe , the region of 300 , 000 people who installed him . 	0
607	'sophisticated' viewers who refuse to admit that they don't like it will likely call it 'challenging' to their fellow sophisticates . 	1
4939	lovers of the original the silence of the lambs will be ecstatic to see that cinematic lightning can strike twice . 	1
2256	"captures that perverse element of the kafkaesque where identity , overnight , is robbed and replaced with a persecuted "" other . "" "	1
3305	tadpole may be small , but it's something special -- a cheeky comedy knockout . 	1
970	in the pianist , polanski is saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions , and he allows nothing to get in the way . 	1
5052	everywhere he goes he is plagued by cats and when by chance he meets carol on a lonely highway they must begin a journey , avoiding the mysterious private detective mr barlow and the terrifying inhuman creature jack , to uncover the dark truth to charlie's life . 	0
8170	he enters an unknown world of rituals and cutural perceptions , and fixes everything in his own unique way . 	0
8346	caught in this battle of wills is clara's daughter , victoria , who finds she is about to be married into the same faith that murdered her father . 	0
1210	vera's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . 	1
3406	a decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies . 	1
7141	dennis clegg is in his thirties and lives in a halfway house for the mentally ill in london . 	0
7825	in the tradition of storytelling , the filmmaker creates a visual parable about the hasidic community that she left as a teenager . 	0
1943	claude miller airs out a tight plot with an easy pace and a focus on character drama over crime-film complications . 	1
190	who needs mind-bending drugs when they can see this , the final part of the 'qatsi' trilogy , directed by godfrey reggio , with music by philip glass ? 	1
1511	sensitive ensemble performances and good period reconstruction add up to a moving tragedy with some buoyant human moments . 	1
7525	on the very day lizzy finds out she's pregnant , she also finds herself the unwitting subject of a twisted television expos&#233 ; perpetrated by the new world standard of unethical journalism : hardcore action news . 	0
8245	he cannot concentrate on his job nor on his studies , being continuously mindful of his girlfriend and concubine ana's ( dolores fonzi ) whereabouts and activities . 	0
6792	yet it was his little-known artistic pursuits before the war that honed his discerning eye . 	0
1149	charles' entertaining film chronicles seinfeld's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams' attempts to get his shot at the big time . 	1
3960	a woozy , roisterous , exhausting mess , and the off-beat casting of its two leads turns out to be as ill-starred as you might expect . 	1
477	while the topic has grown heavier here , [moretti's] touch has not , and that disparity is precisely what gives the film its sustained poignancy . 	1
2873	the low-key direction is pleasingly emphatic in this properly intense , claustrophobic tale of obsessive love . 	1
9728	romy jumps on board with eagle , and takes command , as the pair rescue each other in a tense and action-packed scene . 	0
6575	when he arrive she finds that his cousin has lied and that he lives in a flat above a shop with illegals etc . however he sets out to be a film star and auditions for a role that he gets . 	0
9348	"unlike cinderella though , ella must depend on herself and her intelligence to get her through her troubles and find lucinda in order for her "" curse "" to be broken ! "	0
9344	her maid of honor says she's got to call off the wedding , but that proves much more difficult than expected . 	0
5368	in her desperation she decides to live forever inside the holo-deck . 	0
9964	but while no one wants to do the time for cosimo's crime , everybody seems to know a guy who will - and for a share , they're willing to track him down . 	0
9453	soon , they discover that their x-laced escapades are to be interrupted by zombies and monsters that attack them on the ground , from the air , and in the sea , ruled by an evil entity in the house of the dead . . . 	0
1372	 . it's a testament to the film's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . there's a sheer unbridled delight in the way the story unfurls . . . 	1
6994	this becomes somewhat of a problem when all of the dead scientists come back to life in search of a snack . 	0
4995	fessenden continues to do interesting work , and it would be nice to see what he could make with a decent budget . but the problem with wendigo , for all its effective moments , isn't really one of resources . 	1
6295	he's full of ideas on how to change brazilian public health , which is being threatened by yellow fever . 	0
9586	the book tells of murray , the old scot patriot , who has had his eyes torn out and his house taken away during the english invasion . 	0
8992	a turkish fortune-teller predicts that the girl will convalesce if somebody sacrifices his life for her . 	0
9095	fearing also for the safety of her daughter , she decides that there's only one way out of the marriage : kill him . 	0
8810	"who'd want to hang out in hef's grotto with james caan and three dozen playmates , when you can grow up with reaganomics and rock hudson's declining health ? "" "	0
5730	when he loses his power the bully becomes victim and blames everyone else for his demise . 	0
1310	blessed with immense physical prowess he may well be , but ahola is simply not an actor . and in truth , cruel as it may sound , he makes arnold schwarzenegger look like spencer tracy . 	1
289	the merchant-ivory team continues to systematically destroy everything we hold dear about cinema , only now it's begun to split up so that it can do even more damage . 	1
1900	this is a stunning film , a one-of-a-kind tour de force . 	1
710	limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly . 	1
5531	the film is to be produced by jules , melina's husband . 	0
4341	the problem is that rather than dramatizing this premise , mr . desplechin is content to state it . 	1
9805	a car crash has cut short his promising baseball career , and with his dream of playing in the major leagues destroyed , sean turns to alcohol . 	0
2906	it is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth . 	1
5109	fearful of the repercussions on his already messed up life , greg flees the scene and manages to hide his clunky damaged truck on the nearby overgrown farm of martha thompson , an aging grouchy widow who lives by the scriptures , ideas of traditional family and her trusty shotgun . 	0
7061	"five years later "" the bride "" awakens from the coma the assassins left her in and heads out to seek bloody revenge . "	0
1151	a worthy addition to the cinematic canon , which , at last count , numbered 52 different versions . 	1
5071	bound by a long red cord , a young couple wanders in search of something they have forgotten . 	0
8752	he's in the southwest , headed toward mexico , when he picks up bennie , a woman leaving an abusive marriage , going to paradise , arizona . 	0
9763	the rock as a bounty hunter who attempts to square a debt by heading to the amazon jungle to capture someone . 	0
8372	the story follows mirabelle , a disenchanted salesgirl and aspiring artist who sells gloves and accessories at neiman marcus . 	0
8165	later on , when frode is safely tucked in bed , something is stirring in the closet , because that little monster puppet is no ordinary puppet . 	0
7222	can those memories be strong enough to make them find their own ways , back in each others arms again ? 	0
23	it desperately wants to be a wacky , screwball comedy , but the most screwy thing here is how so many talented people were convinced to waste their time . 	1
7326	he still lives in his new york city orphanage well after the usual age of release . 	0
2162	in the end , the weight of water comes to resemble the kind of soft-core twaddle you'd expect to see on showtime's 'red shoe diaries . '	1
9885	jacki ( gina gershon ) , sexy punk rocker and lead singer of the all-girl band clamdandy , is at a crossroads . 	0
8325	her constant groans and howls of amorous pleasure turn ted's domain of conquest and libidinous triumph into a nightmare world of bachelorman-interruptus . 	0
3475	[breheny's] lensing of the new zealand and cook island locations captures both the beauty of the land and the people . 	1
3522	admirers of director abel ferrara may be relieved that his latest feature , r xmas , marks a modest if encouraging return to form . 	1
1274	austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride . 	1
5993	dex and eric are ordinary , twenty-something guys dealing with work , relationships and friends . 	0
7460	at the end a 50-foot high , neon-lit , wooden effigy is burned , igniting a wild , tribal , all-night celebration . 	0
2141	elegant and eloquent [meditation] on death and that most elusive of passions , love . 	1
5176	whistle completes the trilogy started in from here to eternity and the thin red line . 	0
5585	the story takes place in vermont , against the backdrop of the state capitol , where civil union laws are being debated along with gun control and dwi's . 	0
1509	it's a shame that the storyline and its underlying themes . . . finally seem so impersonal or even shallow . 	1
2182	it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure . 	1
2130	an amusing , even joyful second take on e . b . white's beloved children's book . 	1
263	while this one gets off with a good natured warning , future lizard endeavors will need to adhere more closely to the laws of laughter	1
4585	resident evil may be brain dead but it's great popcorn entertainment nonetheless . 	1
9513	a few years later , tragedy struck her , first a fire in her house which caused her to not be able to go into any type of light , and then she was hanged . 	0
8550	his family decides to go back on a holiday to india for 2 weeks , when tina discovers the truth about pooja's e-mails , they decide together that tina will play along with the charade . 	0
7054	leela is a film based on the south asian-american experience . 	0
2917	escapes the precious trappings of most romantic comedies , infusing into the story very real , complicated emotions . 	1
9429	mary gilbert , head of the fbi internet investigations division , her team and her maladroit nephew are on the case . 	0
4334	a gratingly unfunny groaner littered with zero-dimensional , unlikable characters and hackneyed , threadbare comic setups . 	1
837	the movie's progression into rambling incoherence gives new meaning to the phrase 'fatal script error . '	1
6168	whe he misses a dose of prozium , a mind-altering drug that hinders emotion , preston , who has been trained to enforce the strict laws of the new regime , suddenly becomes the only person capable of overthrowing it . 	0
1304	it should be interesting , it should be poignant , it turns out to be affected and boring . 	1
6140	when the film reaches its dramatic climax , a varied cast of characters must all figure out a way to bridge the chasm between their dreams and reality . 	0
8918	"he also meets yuki , a 9-year-old guitar prodigy , who could help dewey win a "" battle of the bands "" competition , which would solve his financial problems and put him back in the spotlight . "	0
8216	a young african american man , quickly closing in on the much sought after american dream , comes to terms with the fact that no amount of success can shield him from the ills that face our society . 	0
5959	his attempt at becoming a lefty leads to an interesting turn of events which suggest that he may be at the start of a never-ending cycle . 	0
9267	mystery inc . ( daphne , fred , velma , shaggy , and scooby doo ) has broken up ; on the grounds of who has been solving their cases . 	0
6937	spanning 18 years in an iranian women's prison , this follows two women : the new prison warden , a tough as nails devout muslim who has served in the army on the iraqi front , and a young midwife , mitra , who is serving her sentence for killing her mother's abusive husband . 	0
2952	amazing ? not quite . but this film sure is lovely . 	1
6152	instead he hides out in a cave on goose creek , waging guerilla warfare against expansionism and the destruction of historic property with the help of his family , friends , and neighbors . . . 	0
508	there's an uneasy balance between the comedy and the drama that doesn't really fire on all levels , but it works on a few of them . 	1
5798	unfortunately , her father has forbidden her to climb because of an accident he had on mount everest . 	0
4281	though lan yu lacks a sense of dramatic urgency , the film makes up for it with a pleasing verisimilitude . 	1
3883	a delightful fable about the enduring value of literature . 	1
2704	writer/director david caesar ladles on the local flavour with a hugely enjoyable film about changing times , clashing cultures and the pleasures of a well-made pizza . 	1
2458	it's not particularly subtle . . . however , it still manages to build to a terrifying , if obvious , conclusion . 	1
8916	the end of innocence has already begun and a new path , dark and hopeful , stands waiting like the ships beyond her window . 	0
9108	this dramatic film , set in a japanese american internment camp during the world war ii , explores one family's experience and examines the sacrifices and triumphs of those who endured and survived through preserverence , courage , and the all-american game of baseball . 	0
2812	has the kitsch appeal of a farm implement on a restaurant wall , or an andy warhol mao poster : interesting , but not for its original purpose . 	1
4132	none of his actors stand out , but that's less of a problem here than it would be in another film : characterization matters less than atmosphere . 	1
8451	"change up is a documentary that follows the lives of best friends , rafael "" pepey "" rodriguez , and alex sosa , two hard throwing pitchers from the economically poor , but baseball rich island of the dominican republic . "	0
610	one thing you have to give them credit for : the message of the movie is consistent with the messages espoused in the company's previous video work . 	1
8465	upon one of his famous , hand-made tortillas appears the face of jesus christ . 	0
2353	marker's incredible collection of newsreel footage -- tv footage from various countries , home movies and other celluloid wonders -- eventually shapes a scattered , pinwheel idea of the era's attitude . 	1
4452	if borstal boy isn't especially realistic , it is an engaging nostalgia piece . 	1
294	why sit through a crummy , wannabe-hip crime comedy that refers incessantly to old movies , when you could just rent those movies instead , let alone seek out a respectable new one ? 	1
8952	"it tells a hard-hitting story of some of the people's lives which are affected by letters delivered by "" the lady in red "" night mail train from london to scotland . "	0
2367	the project honors [dickens'] passionate voice , and the strong ensemble cast sees us through a few tonal shifts . 	1
503	for a film about action , ultimate x is the gabbiest giant-screen movie ever , bogging down in a barrage of hype . 	1
3236	this is so de palma . if you love him , you'll like it . if you don't . . . well , skip to another review . 	1
7295	what steve doesn't know is that the crocodile has innocently swallowed a top secret us satellite beacon , and the poachers are actually american special agents sent to retrieve it . 	0
2976	cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes . 	1
9950	betting xxx can succeed where other conventional spies have failed , gibbons sends xxx to enter this world of crime undetected , using his natural athletic prowess and a whole lot of attitude . 	0
9600	racial bigotry , violence and corruption thrive in places like marquezas . 	0
598	a sensitive , modest comic tragedy that works as both character study and symbolic examination of the huge economic changes sweeping modern china . 	1
1289	not a cozy or ingratiating work , but it's challenging , sometimes clever , and always interesting , and those are reasons enough to see it . 	1
6860	rajput blackmails neha ( sushmita sen ) to use her professional skills to help his plan , to train three blind men to rob the bank for him . 	0
2098	a sly dissection of the inanities of the contemporary music business and a rather sad story of the difficulties of artistic collaboration . 	1
9033	"kyle's decline into a "" living hell "" is part of a journey to that thing we all battle within our selves . "	0
1961	a big meal of cliches that the talented cast generally chokes on . 	1
1041	it was only a matter of time before some savvy producer saw the potential success inherent in the mixture of bullock bubble and hugh goo . 	1
3903	harper and serkis are terrific , while caine carries the film with the authority of a man who has been here before . 	1
911	sounding like arnold schwarzenegger , with a physique to match , [ahola] has a wooden delivery and encounters a substantial arc of change that doesn't produce any real transformation . 	1
1185	forget other scary movies with freaky internet sites , dastardly murderers , ghosts on boats , spooky videotapes , they aren't half as scary as a gothic good old horror film about monsters that live under the bed	1
9498	documentary about runaway and homeless lesbian , gay , and transsexual youth . 	0
7658	"a virus has scaped in a secret facility called "" the hive "" turning all researchers into hungry zombies and releasing their mutated lab "" animals "" that they were studying . "	0
7603	eventually , nicholas runs away with schoolmate smike , and the two set off to reunite the nickleby family . 	0
3069	like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . 	1
9944	even worse , his influence of a bad las vegas obsessed him of henry having killed his real father douglas . 	0
8541	'stages' is the story of a day in the life of brad and scott , two actors who starred in a tv series twenty years ago . 	0
